"Sample","Exclude","Organism","Site","Country","Island","name","colour","clade"
"T-Mau_3460","Yes","Cratopus_murinus","Illot_Sancho","Mauritius",,"T-Mau_3460_Cratopus_murinus_(Illot_Sancho-Mauritius)","red","Cratopus murinus"
"T-Mau_3468","No","Cratopus_murinus","Ebony_Forest","Mauritius",,"T-Mau_3468_Cratopus_murinus_(Ebony_Forest-Mauritius)","red","Cratopus murinus"
"T-Mau_3480","No","Cratopus_murinus","Ebony_Forest","Mauritius",,"T-Mau_3480_Cratopus_murinus_(Ebony_Forest-Mauritius)","red","Cratopus murinus"
"T-Mau_3504","No","Cratopus_murinus","Ebony_Forest","Mauritius",,"T-Mau_3504_Cratopus_murinus_(Ebony_Forest-Mauritius)","red","Cratopus murinus"
"T-Mau_351","No","Cratopus_murinus","Ile_aux_Vacoas","Mauritius",,"T-Mau_351_Cratopus_murinus_(Ile_aux_Vacoas-Mauritius)","red","Cratopus murinus"
"T-Mau_353","No","Cratopus_murinus","Ile_aux_Vacoas","Mauritius",,"T-Mau_353_Cratopus_murinus_(Ile_aux_Vacoas-Mauritius)","red","Cratopus murinus"
"T-Mau_3562","No","Cratopus_murinus","Le_Pouce","Mauritius",,"T-Mau_3562_Cratopus_murinus_(Le_Pouce-Mauritius)","red","Cratopus murinus"
"T-Mau_358","No","Cratopus_murinus","Corps_de_Garde","Mauritius",,"T-Mau_358_Cratopus_murinus_(Corps_de_Garde-Mauritius)","red","Cratopus murinus"
"T-Mau_371","No","Cratopus_murinus","Corps_de_Garde","Mauritius",,"T-Mau_371_Cratopus_murinus_(Corps_de_Garde-Mauritius)","red","Cratopus murinus"
"T-Mau_372","No","Cratopus_murinus","Corps_de_Garde","Mauritius",,"T-Mau_372_Cratopus_murinus_(Corps_de_Garde-Mauritius)","red","Cratopus murinus"
"T-Mau_3728","No","Cratopus_murinus","Le_Pouce","Mauritius",,"T-Mau_3728_Cratopus_murinus_(Le_Pouce-Mauritius)","red","Cratopus murinus"
"T-Mau_3732","No","Cratopus_murinus","Le_Pouce","Mauritius",,"T-Mau_3732_Cratopus_murinus_(Le_Pouce-Mauritius)","red","Cratopus murinus"
"T-Mau_383","No","Cratopus_murinus","Corps_de_Garde","Mauritius",,"T-Mau_383_Cratopus_murinus_(Corps_de_Garde-Mauritius)","red","Cratopus murinus"
"T-Mau_3837","No","Cratopus_murinus","Brise_Fer","Mauritius",,"T-Mau_3837_Cratopus_murinus_(Brise_Fer-Mauritius)","red","Cratopus murinus"
"T-Mau_3838","No","Cratopus_murinus","Brise_Fer","Mauritius",,"T-Mau_3838_Cratopus_murinus_(Brise_Fer-Mauritius)","red","Cratopus murinus"
"T-Mau_3839","No","Cratopus_murinus","Brise_Fer","Mauritius",,"T-Mau_3839_Cratopus_murinus_(Brise_Fer-Mauritius)","red","Cratopus murinus"
"T-Mau_3844","No","Cratopus_murinus","Camp","Mauritius",,"T-Mau_3844_Cratopus_murinus_(Camp-Mauritius)","red","Cratopus murinus"
"T-Mau_3846","No","Cratopus_murinus","Camp","Mauritius",,"T-Mau_3846_Cratopus_murinus_(Camp-Mauritius)","red","Cratopus murinus"
"T-Mau_3864","No","Cratopus_murinus","Gorges","Mauritius",,"T-Mau_3864_Cratopus_murinus_(Gorges-Mauritius)","red","Cratopus murinus"
"T-Mau_3867","No","Cratopus_murinus","Gorges","Mauritius",,"T-Mau_3867_Cratopus_murinus_(Gorges-Mauritius)","red","Cratopus murinus"
"T-Mau_408","No","Cratopus_murinus","Lion_Mountain","Mauritius",,"T-Mau_408_Cratopus_murinus_(Lion_Mountain-Mauritius)","red","Cratopus murinus"
"T-Mau_409","No","Cratopus_murinus","Lion_Mountain","Mauritius",,"T-Mau_409_Cratopus_murinus_(Lion_Mountain-Mauritius)","red","Cratopus murinus"
"T-Mau_497","Yes","Cratopus_murinus","Trois_Mamelles","Mauritius",,"T-Mau_497_Cratopus_murinus_(Trois_Mamelles-Mauritius)","red","Cratopus murinus"
"T-Reu_2945","No","Cratopus_murinus","Piton_de_Grande_Anse","France","Reunion Island","T-Reu_2945_Cratopus_murinus_(Piton_de_Grande_Anse-Reunion)","Blue","Cratopus murinus"
"T-Reu_2948","No","Cratopus_murinus","Piton_de_Grande_Anse","France","Reunion Island","T-Reu_2948_Cratopus_murinus_(Piton_de_Grande_Anse-Reunion)","Blue","Cratopus murinus"
"T-Reu_2952","No","Cratopus_murinus","Piton_de_Grande_Anse","France","Reunion Island","T-Reu_2952_Cratopus_murinus_(Piton_de_Grande_Anse-Reunion)","Blue","Cratopus murinus"
"T-Reu_2955","No","Cratopus_murinus","Piton_de_Grande_Anse","France","Reunion Island","T-Reu_2955_Cratopus_murinus_(Piton_de_Grande_Anse-Reunion)","Blue","Cratopus murinus"
"T-Reu_2957","No","Cratopus_murinus","Piton_de_Grande_Anse","France","Reunion Island","T-Reu_2957_Cratopus_murinus_(Piton_de_Grande_Anse-Reunion)","Blue","Cratopus murinus"
"T-Reu_3625","Yes","Cratopus_murinus","Piton_de_Grande_Anse","France","Reunion Island","T-Reu_3625_Cratopus_murinus_(Piton_de_Grande_Anse-Reunion)","Blue","Cratopus murinus"
"T-Reu_3626","Yes","Cratopus_murinus","Piton_de_Grande_Anse","France","Reunion Island","T-Reu_3626_Cratopus_murinus_(Piton_de_Grande_Anse-Reunion)","Blue","Cratopus murinus"
"T-Reu_3627","Yes","Cratopus_murinus","Piton_de_Grande_Anse","France","Reunion Island","T-Reu_3627_Cratopus_murinus_(Piton_de_Grande_Anse-Reunion)","Blue","Cratopus murinus"
"T-Reu_3628","Yes","Cratopus_murinus","Piton_de_Grande_Anse","France","Reunion Island","T-Reu_3628_Cratopus_murinus_(Piton_de_Grande_Anse-Reunion)","Blue","Cratopus murinus"
"T-Reu_3629","Yes","Cratopus_murinus","Piton_de_Grande_Anse","France","Reunion Island","T-Reu_3629_Cratopus_murinus_(Piton_de_Grande_Anse-Reunion)","Blue","Cratopus murinus"
"T-Reu_3742","No","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3742_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3743","No","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3743_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3847","No","Cratopus_murinus","Cap_Mechant","France","Reunion Island","T-Reu_3847_Cratopus_murinus_(Cap_Mechant-Reunion)","Blue","Cratopus murinus"
"T-Reu_3850","No","Cratopus_murinus","Cap_Mechant","France","Reunion Island","T-Reu_3850_Cratopus_murinus_(Cap_Mechant-Reunion)","Blue","Cratopus murinus"
"T-Reu_3854","No","Cratopus_murinus","Cap_Mechant","France","Reunion Island","T-Reu_3854_Cratopus_murinus_(Cap_Mechant-Reunion)","Blue","Cratopus murinus"
"T-Reu_3858","No","Cratopus_murinus","Cap_Mechant","France","Reunion Island","T-Reu_3858_Cratopus_murinus_(Cap_Mechant-Reunion)","Blue","Cratopus murinus"
"T-Reu_3861","No","Cratopus_murinus","Cap_Mechant","France","Reunion Island","T-Reu_3861_Cratopus_murinus_(Cap_Mechant-Reunion)","Blue","Cratopus murinus"
"T-Reu_3882","No","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3882_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3884","No","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3884_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3886","No","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3886_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3890","Yes","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3890_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3892","Yes","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3892_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3896","Yes","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3896_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3898","Yes","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3898_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3904","Yes","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3904_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3906","Yes","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3906_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3908","Yes","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3908_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_3910","Yes","Cratopus_murinus","Cap_Jaune","France","Reunion Island","T-Reu_3910_Cratopus_murinus_(Cap_Jaune-Reunion)","Blue","Cratopus murinus"
"T-Reu_5039","Yes","Cratopus_murinus","Cap_Mechant","France","Reunion Island","T-Reu_5039_Cratopus_murinus_(Cap_Mechant-Reunion)","Blue","Cratopus murinus"
"T-Reu_5043","Yes","Cratopus_murinus","Cap_Mechant","France","Reunion Island","T-Reu_5043_Cratopus_murinus_(Cap_Mechant-Reunion)","Blue","Cratopus murinus"
"T-Reu_130","No","Cratopus_nanus","Bayonne","France","Reunion Island","T-Reu_130_Cratopus_nanus_(Bayonne-Reunion)","Blue","Cratopus nanus"
"T-Reu_2001","No","Cratopus_nanus","Piton_Desforges","France","Reunion Island","T-Reu_2001_Cratopus_nanus_(Piton_Desforges-Reunion)","Blue","Cratopus nanus"
"T-Reu_2024","No","Cratopus_nanus","Plaine_d'Affouches","France","Reunion Island","T-Reu_2024_Cratopus_nanus_(Plaine_d'Affouches-Reunion)","Blue","Cratopus nanus"
"T-Reu_2032","No","Cratopus_nanus","Vallee_Heureuse","France","Reunion Island","T-Reu_2032_Cratopus_nanus_(Vallee_Heureuse-Reunion)","Blue","Cratopus nanus"
"T-Reu_2069","No","Cratopus_nanus","Piton_Desforges","France","Reunion Island","T-Reu_2069_Cratopus_nanus_(Piton_Desforges-Reunion)","Blue","Cratopus nanus"
"T-Reu_2073","No","Cratopus_nanus","Piton_Desforges","France","Reunion Island","T-Reu_2073_Cratopus_nanus_(Piton_Desforges-Reunion)","Blue","Cratopus nanus"
"T-Reu_2074","No","Cratopus_nanus","Piton_Desforges","France","Reunion Island","T-Reu_2074_Cratopus_nanus_(Piton_Desforges-Reunion)","Blue","Cratopus nanus"
"T-Reu_2083","No","Cratopus_nanus","Vallee_Heureuse","France","Reunion Island","T-Reu_2083_Cratopus_nanus_(Vallee_Heureuse-Reunion)","Blue","Cratopus nanus"
"T-Reu_2106","No","Cratopus_nanus","Piton_Hyacinthe","France","Reunion Island","T-Reu_2106_Cratopus_nanus_(Piton_Hyacinthe-Reunion)","Blue","Cratopus nanus"
"T-Reu_2107","No","Cratopus_nanus","Piton_Hyacinthe","France","Reunion Island","T-Reu_2107_Cratopus_nanus_(Piton_Hyacinthe-Reunion)","Blue","Cratopus nanus"
"T-Reu_2108","No","Cratopus_nanus","Ravine_de_la_Grande_Chaloupe","France","Reunion Island","T-Reu_2108_Cratopus_nanus_(Ravine_de_la_Grande_Chaloupe-Reunion)","Blue","Cratopus nanus"
"T-Reu_2111","No","Cratopus_nanus","Ravine_de_la_Grande_Chaloupe","France","Reunion Island","T-Reu_2111_Cratopus_nanus_(Ravine_de_la_Grande_Chaloupe-Reunion)","Blue","Cratopus nanus"
"T-Reu_2113","No","Cratopus_nanus","Ravine_de_la_Grande_Chaloupe","France","Reunion Island","T-Reu_2113_Cratopus_nanus_(Ravine_de_la_Grande_Chaloupe-Reunion)","Blue","Cratopus nanus"
"T-Reu_2115","No","Cratopus_nanus","Ravine_de_la_Grande_Chaloupe","France","Reunion Island","T-Reu_2115_Cratopus_nanus_(Ravine_de_la_Grande_Chaloupe-Reunion)","Blue","Cratopus nanus"
"T-Reu_2123","No","Cratopus_nanus","Plaine_d'Affouches","France","Reunion Island","T-Reu_2123_Cratopus_nanus_(Plaine_d'Affouches-Reunion)","Blue","Cratopus nanus"
"T-Reu_2142","No","Cratopus_nanus","Plaine_d'Affouches","France","Reunion Island","T-Reu_2142_Cratopus_nanus_(Plaine_d'Affouches-Reunion)","Blue","Cratopus nanus"
"T-Reu_2157","No","Cratopus_nanus","Plaine_d'Affouches","France","Reunion Island","T-Reu_2157_Cratopus_nanus_(Plaine_d'Affouches-Reunion)","Blue","Cratopus nanus"
"T-Reu_2172","No","Cratopus_nanus","Basse_Vallee","France","Reunion Island","T-Reu_2172_Cratopus_nanus_(Basse_Vallee-Reunion)","Blue","Cratopus nanus"
"T-Reu_2173","No","Cratopus_nanus","Basse_Vallee","France","Reunion Island","T-Reu_2173_Cratopus_nanus_(Basse_Vallee-Reunion)","Blue","Cratopus nanus"
"T-Reu_2205","No","Cratopus_nanus","Piton_Desforges","France","Reunion Island","T-Reu_2205_Cratopus_nanus_(Piton_Desforges-Reunion)","Blue","Cratopus nanus"
"T-Reu_2209","No","Cratopus_nanus","Plaine_d'Affouches","France","Reunion Island","T-Reu_2209_Cratopus_nanus_(Plaine_d'Affouches-Reunion)","Blue","Cratopus nanus"
"T-Reu_2210","Yes","Cratopus_nanus","Plaine_d'Affouches","France","Reunion Island","T-Reu_2210_Cratopus_nanus_(Plaine_d'Affouches-Reunion)","Blue","Cratopus nanus"
"T-Reu_2225","No","Cratopus_nanus","Piton_Hyacinthe","France","Reunion Island","T-Reu_2225_Cratopus_nanus_(Piton_Hyacinthe-Reunion)","Blue","Cratopus nanus"
"T-Reu_2236","Yes","Cratopus_nanus","Piton_Desforges","France","Reunion Island","T-Reu_2236_Cratopus_nanus_(Piton_Desforges-Reunion)","Blue","Cratopus nanus"
"T-Reu_2261","Yes","Cratopus_nanus","Piton_Desforges","France","Reunion Island","T-Reu_2261_Cratopus_nanus_(Piton_Desforges-Reunion)","Blue","Cratopus nanus"
"T-Reu_2364","No","Cratopus_nanus","Foret_de_Bel_Air","France","Reunion Island","T-Reu_2364_Cratopus_nanus_(Foret_de_Bel_Air-Reunion)","Blue","Cratopus nanus"
"T-Reu_2366","No","Cratopus_nanus","Foret_de_Bel_Air","France","Reunion Island","T-Reu_2366_Cratopus_nanus_(Foret_de_Bel_Air-Reunion)","Blue","Cratopus nanus"
"T-Reu_2378","No","Cratopus_nanus","Foret_de_Bel_Air","France","Reunion Island","T-Reu_2378_Cratopus_nanus_(Foret_de_Bel_Air-Reunion)","Blue","Cratopus nanus"
"T-Reu_2390","No","Cratopus_nanus","Foret_de_Bel_Air","France","Reunion Island","T-Reu_2390_Cratopus_nanus_(Foret_de_Bel_Air-Reunion)","Blue","Cratopus nanus"
"T-Reu_2398","No","Cratopus_nanus","Foret_de_Bel_Air","France","Reunion Island","T-Reu_2398_Cratopus_nanus_(Foret_de_Bel_Air-Reunion)","Blue","Cratopus nanus"
"T-Reu_2456","Yes","Cratopus_nanus","Vallee_Heureuse","France","Reunion Island","T-Reu_2456_Cratopus_nanus_(Vallee_Heureuse-Reunion)","Blue","Cratopus nanus"
"T-Reu_2520","No","Cratopus_nanus","Vallee_Heureuse","France","Reunion Island","T-Reu_2520_Cratopus_nanus_(Vallee_Heureuse-Reunion)","Blue","Cratopus nanus"
"T-Reu_2535","No","Cratopus_nanus","Vallee_Heureuse","France","Reunion Island","T-Reu_2535_Cratopus_nanus_(Vallee_Heureuse-Reunion)","Blue","Cratopus nanus"
"T-Reu_2561","No","Cratopus_nanus","Vallee_Heureuse","France","Reunion Island","T-Reu_2561_Cratopus_nanus_(Vallee_Heureuse-Reunion)","Blue","Cratopus nanus"
"T-Reu_2762","No","Cratopus_nanus","Grand_Etang","France","Reunion Island","T-Reu_2762_Cratopus_nanus_(Grand_Etang-Reunion)","Blue","Cratopus nanus"
"T-Reu_2766","No","Cratopus_nanus","Grand_Etang","France","Reunion Island","T-Reu_2766_Cratopus_nanus_(Grand_Etang-Reunion)","Blue","Cratopus nanus"
"T-Reu_3070","No","Cratopus_nanus","Piton_Enchaing","France","Reunion Island","T-Reu_3070_Cratopus_nanus_(Piton_Enchaing-Reunion)","Blue","Cratopus nanus"
"T-Reu_3071","No","Cratopus_nanus","Piton_Enchaing","France","Reunion Island","T-Reu_3071_Cratopus_nanus_(Piton_Enchaing-Reunion)","Blue","Cratopus nanus"
"T-Reu_3092","No","Cratopus_nanus","Basse_Vallee","France","Reunion Island","T-Reu_3092_Cratopus_nanus_(Basse_Vallee-Reunion)","Blue","Cratopus nanus"
"T-Reu_3093","No","Cratopus_nanus","Basse_Vallee","France","Reunion Island","T-Reu_3093_Cratopus_nanus_(Basse_Vallee-Reunion)","Blue","Cratopus nanus"
"T-Reu_3176","No","Cratopus_nanus","Les_Makes","France","Reunion Island","T-Reu_3176_Cratopus_nanus_(Les_Makes-Reunion)","Blue","Cratopus nanus"
"T-Reu_3178","No","Cratopus_nanus","Les_Makes","France","Reunion Island","T-Reu_3178_Cratopus_nanus_(Les_Makes-Reunion)","Blue","Cratopus nanus"
"T-Reu_3192","No","Cratopus_nanus","Les_Makes","France","Reunion Island","T-Reu_3192_Cratopus_nanus_(Les_Makes-Reunion)","Blue","Cratopus nanus"
"T-Reu_3198","Yes","Cratopus_nanus","Les_Makes","France","Reunion Island","T-Reu_3198_Cratopus_nanus_(Les_Makes-Reunion)","Blue","Cratopus nanus"
"T-Reu_3199","Yes","Cratopus_nanus","Les_Makes","France","Reunion Island","T-Reu_3199_Cratopus_nanus_(Les_Makes-Reunion)","Blue","Cratopus nanus"
"T-Reu_3217","No","Cratopus_nanus","Les_Makes","France","Reunion Island","T-Reu_3217_Cratopus_nanus_(Les_Makes-Reunion)","Blue","Cratopus nanus"
